ligand,condition,receptor,seed,pose_rank,vina_score,rmsd,posebusters_pass
3DBK_RDF,C,3DBK,2,2,-9.031,2.394,
3DBK_RDF,C,3DBK,2,3,-9.008,2.242,
3DBK_RDF,C,3DBK,2,4,-8.604,2.988,
3DBK_RDF,C,3DBK,2,5,-8.423,2.839,
3DBK_RDF,C,3DBK,2,6,-8.414,3.785,
3DBK_RDF,C,3DBK,2,7,-8.393,2.031,
3DBK_RDF,C,3DBK,2,8,-8.365,3.06,
3DBK_RDF,C,3DBK,2,9,-8.364,2.593,
3DBK_RDF,C,3DBK,2,10,-8.329,3.83,
3DBK_RDF,C,3DBK,2,11,-8.313,2.982,
3DBK_RDF,C,3DBK,2,12,-8.219,3.674,
3DBK_RDF,C,3DBK,2,13,-8.163,3.78,
3DBK_RDF,C,3DBK,2,14,-8.106,3.528,
3DBK_RDF,C,3DBK,2,15,-8.017,2.757,
3DBK_RDF,C,3DBK,2,16,-7.982,1.799,
3DBK_RDF,C,3DBK,2,17,-7.918,3.163,
3DBK_RDF,C,3DBK,2,18,-7.879,2.408,
3DBK_RDF,C,3DBK,2,19,-7.847,3.225,
3DBK_RDF,C,3DBK,2,20,-7.844,2.456,
6F8B_CXH,C,6F8B,1,1,-5.166,0.672,True
6F8B_CXH,C,6F8B,1,2,-4.984,1.043,
6F8B_CXH,C,6F8B,1,3,-4.75,0.838,
6F8B_CXH,C,6F8B,1,4,-4.66,1.115,
6F8B_CXH,C,6F8B,1,5,-4.625,0.855,
6F8B_CXH,C,6F8B,1,6,-4.594,1.101,
6F8B_CXH,C,6F8B,1,7,-4.591,0.81,
6F8B_CXH,C,6F8B,1,8,-4.533,0.999,
6F8B_CXH,C,6F8B,1,9,-4.497,0.689,
6F8B_CXH,C,6F8B,1,10,-4.467,0.926,
6F8B_CXH,C,6F8B,1,11,-4.407,0.834,
6F8B_CXH,C,6F8B,1,12,-4.373,0.977,
6F8B_CXH,C,6F8B,1,13,-4.361,1.015,
6F8B_CXH,C,6F8B,1,14,-4.281,0.859,
6F8B_CXH,C,6F8B,1,15,-4.242,0.786,
6F8B_CXH,C,6F8B,1,16,-4.228,0.936,
6F8B_CXH,C,6F8B,1,17,-4.164,1.18,
6F8B_CXH,C,6F8B,1,18,-4.095,0.956,
6F8B_CXH,C,6F8B,1,19,-4.08,0.439,
6F8B_CXH,C,6F8B,1,20,-4.067,0.779,
6F8B_CXH,C,6F8B,2,1,-5.161,0.692,True
6F8B_CXH,C,6F8B,2,2,-4.947,1.061,
6F8B_CXH,C,6F8B,2,3,-4.839,0.965,
6F8B_CXH,C,6F8B,2,4,-4.589,0.633,
6F8B_CXH,C,6F8B,2,5,-4.563,1.011,
6F8B_CXH,C,6F8B,2,6,-4.545,0.821,
6F8B_CXH,C,6F8B,2,7,-4.524,0.893,
6F8B_CXH,C,6F8B,2,8,-4.473,1.233,
6F8B_CXH,C,6F8B,2,9,-4.419,0.478,
6F8B_CXH,C,6F8B,2,10,-4.326,0.93,
6F8B_CXH,C,6F8B,2,11,-4.325,0.936,
6F8B_CXH,C,6F8B,2,12,-4.281,1.116,
6F8B_CXH,C,6F8B,2,13,-4.198,1.107,
6F8B_CXH,C,6F8B,2,14,-4.166,1.177,
6F8B_CXH,C,6F8B,2,15,-4.134,0.934,
6F8B_CXH,C,6F8B,2,16,-4.124,0.587,
6F8B_CXH,C,6F8B,2,17,-4.104,1.033,
6F8B_CXH,C,6F8B,2,18,-4.027,1.219,
6F8B_CXH,C,6F8B,2,19,-3.906,1.179,
6F8B_CXH,C,6F8B,2,20,-3.899,0.628,
6FZX_EEK,C,6FZX,1,1,-8.089,1.587,True
6FZX_EEK,C,6FZX,1,2,-7.871,0.636,
6FZX_EEK,C,6FZX,1,3,-7.562,1.162,
6FZX_EEK,C,6FZX,1,4,-7.527,1.258,
6FZX_EEK,C,6FZX,1,5,-7.403,1.227,
6FZX_EEK,C,6FZX,1,6,-6.887,1.213,
6FZX_EEK,C,6FZX,1,7,-6.738,1.262,
6FZX_EEK,C,6FZX,1,8,-6.697,1.236,
6FZX_EEK,C,6FZX,1,9,-6.524,0.919,
6FZX_EEK,C,6FZX,1,10,-6.247,1.583,
6FZX_EEK,C,6FZX,1,11,-6.22,0.607,
6FZX_EEK,C,6FZX,1,12,-6.211,1.675,
6FZX_EEK,C,6FZX,1,13,-6.182,1.576,
6FZX_EEK,C,6FZX,1,14,-6.12,0.835,
6FZX_EEK,C,6FZX,1,15,-6.005,0.759,
6FZX_EEK,C,6FZX,1,16,-5.912,1.597,
6FZX_EEK,C,6FZX,1,17,-5.832,1.04,
6FZX_EEK,C,6FZX,1,18,-5.776,1.582,
6FZX_EEK,C,6FZX,1,19,-5.77,1.242,
6FZX_EEK,C,6FZX,1,20,-5.721,1.492,
6FZX_EEK,C,6FZX,2,1,-8.094,1.583,True
6FZX_EEK,C,6FZX,2,2,-7.919,0.622,
6FZX_EEK,C,6FZX,2,3,-7.604,1.185,
6FZX_EEK,C,6FZX,2,4,-7.559,0.797,
6FZX_EEK,C,6FZX,2,5,-7.476,0.723,
6FZX_EEK,C,6FZX,2,6,-7.469,1.639,
6FZX_EEK,C,6FZX,2,7,-7.054,1.415,
6FZX_EEK,C,6FZX,2,8,-7.009,1.199,
6FZX_EEK,C,6FZX,2,9,-6.925,1.198,
6FZX_EEK,C,6FZX,2,10,-6.905,1.012,
6FZX_EEK,C,6FZX,2,11,-6.865,1.43,
6FZX_EEK,C,6FZX,2,12,-6.576,1.103,
6FZX_EEK,C,6FZX,2,13,-6.482,1.363,
6FZX_EEK,C,6FZX,2,14,-6.469,0.849,
6FZX_EEK,C,6FZX,2,15,-6.377,0.925,
6FZX_EEK,C,6FZX,2,16,-6.311,1.237,
6FZX_EEK,C,6FZX,2,17,-6.3,1.614,
6FZX_EEK,C,6FZX,2,18,-6.283,1.237,
6FZX_EEK,C,6FZX,2,19,-6.243,0.628,
6FZX_EEK,C,6FZX,2,20,-6.032,0.816,
7QH1_CI8,C,7QH1,1,1,-8.499,2.423,True
7QH1_CI8,C,7QH1,1,2,-8.277,4.334,
7QH1_CI8,C,7QH1,1,3,-8.194,3.123,
7QH1_CI8,C,7QH1,1,4,-8.142,2.488,
7QH1_CI8,C,7QH1,1,5,-7.976,4.644,
7QH1_CI8,C,7QH1,1,6,-7.826,3.003,
7QH1_CI8,C,7QH1,1,7,-7.75,2.485,
7QH1_CI8,C,7QH1,1,8,-7.692,2.905,
7QH1_CI8,C,7QH1,1,9,-7.673,2.556,
7QH1_CI8,C,7QH1,1,10,-7.603,2.709,
7QH1_CI8,C,7QH1,1,11,-7.585,2.448,
7QH1_CI8,C,7QH1,1,12,-7.406,3.557,
7QH1_CI8,C,7QH1,1,13,-7.368,4.121,
7QH1_CI8,C,7QH1,1,14,-7.171,2.674,
7QH1_CI8,C,7QH1,1,15,-7.115,2.869,
7QH1_CI8,C,7QH1,1,16,-7.099,2.504,
7QH1_CI8,C,7QH1,1,17,-7.058,4.005,
7QH1_CI8,C,7QH1,1,18,-6.939,2.421,
7QH1_CI8,C,7QH1,1,19,-6.896,3.542,
7QH1_CI8,C,7QH1,1,20,-6.726,3.962,
7QH1_CI8,C,7QH1,2,1,-8.535,2.696,True
7QH1_CI8,C,7QH1,2,2,-8.141,4.392,
7QH1_CI8,C,7QH1,2,3,-8.095,3.401,
7QH1_CI8,C,7QH1,2,4,-8.081,3.405,
7QH1_CI8,C,7QH1,2,5,-8.05,2.954,
7QH1_CI8,C,7QH1,2,6,-7.936,2.463,
7QH1_CI8,C,7QH1,2,7,-7.862,4.489,
7QH1_CI8,C,7QH1,2,8,-7.854,4.195,
7QH1_CI8,C,7QH1,2,9,-7.782,2.815,
7QH1_CI8,C,7QH1,2,10,-7.744,3.506,
7QH1_CI8,C,7QH1,2,11,-7.708,2.394,
7QH1_CI8,C,7QH1,2,12,-7.531,2.685,
7QH1_CI8,C,7QH1,2,13,-7.526,2.84,
7QH1_CI8,C,7QH1,2,14,-7.506,2.794,
7QH1_CI8,C,7QH1,2,15,-7.417,2.622,
7QH1_CI8,C,7QH1,2,16,-7.293,2.776,
7QH1_CI8,C,7QH1,2,17,-7.262,1.596,
7QH1_CI8,C,7QH1,2,18,-7.256,2.735,
7QH1_CI8,C,7QH1,2,19,-7.22,2.826,
7QH1_CI8,C,7QH1,2,20,-6.988,4.322,
8R1B_XI5,C,8R1B,1,1,-8.037,1.299,True
8R1B_XI5,C,8R1B,1,2,-7.591,2.456,
8R1B_XI5,C,8R1B,1,3,-7.483,1.381,
8R1B_XI5,C,8R1B,1,4,-7.42,1.889,
8R1B_XI5,C,8R1B,1,5,-7.232,1.056,
8R1B_XI5,C,8R1B,1,6,-7.218,2.232,
8R1B_XI5,C,8R1B,1,7,-7.124,1.167,
8R1B_XI5,C,8R1B,1,8,-7.019,2.34,
8R1B_XI5,C,8R1B,1,9,-6.994,2.313,
8R1B_XI5,C,8R1B,1,10,-6.806,1.362,
8R1B_XI5,C,8R1B,1,11,-6.548,1.191,
8R1B_XI5,C,8R1B,1,12,-6.546,2.332,
8R1B_XI5,C,8R1B,1,13,-6.518,1.607,
8R1B_XI5,C,8R1B,1,14,-6.512,1.293,
8R1B_XI5,C,8R1B,1,15,-6.486,2.097,
8R1B_XI5,C,8R1B,1,16,-6.477,2.211,
8R1B_XI5,C,8R1B,1,17,-6.435,1.493,
8R1B_XI5,C,8R1B,1,18,-6.401,2.247,
8R1B_XI5,C,8R1B,1,19,-6.367,1.52,
8R1B_XI5,C,8R1B,1,20,-6.345,0.79,
8R1B_XI5,C,8R1B,2,1,-8.0,1.276,True
8R1B_XI5,C,8R1B,2,2,-7.87,1.502,
8R1B_XI5,C,8R1B,2,3,-7.611,2.462,
8R1B_XI5,C,8R1B,2,4,-7.598,1.519,
8R1B_XI5,C,8R1B,2,5,-7.478,2.213,
8R1B_XI5,C,8R1B,2,6,-7.196,2.307,
8R1B_XI5,C,8R1B,2,7,-7.107,1.176,
8R1B_XI5,C,8R1B,2,8,-6.918,1.82,
8R1B_XI5,C,8R1B,2,9,-6.844,2.19,
8R1B_XI5,C,8R1B,2,10,-6.677,2.103,
8R1B_XI5,C,8R1B,2,11,-6.636,2.53,
8R1B_XI5,C,8R1B,2,12,-6.63,2.418,
8R1B_XI5,C,8R1B,2,13,-6.526,2.306,
8R1B_XI5,C,8R1B,2,14,-6.522,1.502,
8R1B_XI5,C,8R1B,2,15,-6.506,1.113,
8R1B_XI5,C,8R1B,2,16,-6.454,1.058,
8R1B_XI5,C,8R1B,2,17,-6.42,1.586,
8R1B_XI5,C,8R1B,2,18,-6.398,1.352,
8R1B_XI5,C,8R1B,2,19,-6.379,1.569,
8R1B_XI5,C,8R1B,2,20,-6.353,1.585,
8CC4_U7F,C,8CC4,1,1,-7.69,1.057,True
8CC4_U7F,C,8CC4,1,2,-7.67,1.245,
8CC4_U7F,C,8CC4,1,3,-7.653,1.039,
8CC4_U7F,C,8CC4,1,4,-7.19,1.251,
8CC4_U7F,C,8CC4,1,5,-7.174,0.963,
8CC4_U7F,C,8CC4,1,6,-7.131,1.068,
8CC4_U7F,C,8CC4,1,7,-6.751,0.976,
8CC4_U7F,C,8CC4,1,8,-6.552,1.05,
8CC4_U7F,C,8CC4,1,9,-6.308,1.053,
8CC4_U7F,C,8CC4,1,10,-6.195,0.941,
8CC4_U7F,C,8CC4,1,11,-6.129,0.904,
8CC4_U7F,C,8CC4,1,12,-6.027,0.957,
8CC4_U7F,C,8CC4,1,13,-5.995,0.983,
8CC4_U7F,C,8CC4,1,14,-5.99,0.749,
8CC4_U7F,C,8CC4,1,15,-5.943,0.857,
8CC4_U7F,C,8CC4,1,16,-5.929,0.88,
8CC4_U7F,C,8CC4,1,17,-5.668,0.829,
8CC4_U7F,C,8CC4,1,18,-5.601,1.304,
8CC4_U7F,C,8CC4,1,19,-5.559,1.263,
8CC4_U7F,C,8CC4,1,20,-5.356,0.831,
8CC4_U7F,C,8CC4,2,1,-7.686,1.064,True
8CC4_U7F,C,8CC4,2,2,-7.638,1.252,
8CC4_U7F,C,8CC4,2,3,-7.573,0.916,
8CC4_U7F,C,8CC4,2,4,-7.322,1.315,
8CC4_U7F,C,8CC4,2,5,-7.268,0.956,
8CC4_U7F,C,8CC4,2,6,-7.135,1.046,
8CC4_U7F,C,8CC4,2,7,-7.085,1.257,
8CC4_U7F,C,8CC4,2,8,-7.082,0.633,
8CC4_U7F,C,8CC4,2,9,-6.955,1.065,
8CC4_U7F,C,8CC4,2,10,-6.736,0.962,
8CC4_U7F,C,8CC4,2,11,-6.585,0.966,
8CC4_U7F,C,8CC4,2,12,-6.556,1.324,
8CC4_U7F,C,8CC4,2,13,-6.336,1.019,
8CC4_U7F,C,8CC4,2,14,-6.282,0.822,
8CC4_U7F,C,8CC4,2,15,-6.204,0.942,
8CC4_U7F,C,8CC4,2,16,-6.173,0.822,
8CC4_U7F,C,8CC4,2,17,-6.114,0.913,
8CC4_U7F,C,8CC4,2,18,-6.009,0.779,
8CC4_U7F,C,8CC4,2,19,-6.008,1.155,
8CC4_U7F,C,8CC4,2,20,-5.969,0.974,
9FQD_A1IEX,C,9FQD,1,1,-8.076,1.953,True
9FQD_A1IEX,C,9FQD,1,2,-7.53,0.512,
9FQD_A1IEX,C,9FQD,1,3,-7.291,0.823,
9FQD_A1IEX,C,9FQD,1,4,-7.197,1.39,
9FQD_A1IEX,C,9FQD,1,5,-6.763,2.449,
9FQD_A1IEX,C,9FQD,1,6,-6.757,1.711,
9FQD_A1IEX,C,9FQD,1,7,-6.712,1.883,
9FQD_A1IEX,C,9FQD,1,8,-6.691,1.201,
9FQD_A1IEX,C,9FQD,1,9,-6.668,2.603,
9FQD_A1IEX,C,9FQD,1,10,-6.509,2.755,
9FQD_A1IEX,C,9FQD,1,11,-6.457,2.649,
9FQD_A1IEX,C,9FQD,1,12,-6.423,2.862,
9FQD_A1IEX,C,9FQD,1,13,-6.418,1.776,
9FQD_A1IEX,C,9FQD,1,14,-6.359,1.506,
9FQD_A1IEX,C,9FQD,1,15,-6.197,1.944,
9FQD_A1IEX,C,9FQD,1,16,-6.194,1.508,
9FQD_A1IEX,C,9FQD,1,17,-6.162,1.903,
9FQD_A1IEX,C,9FQD,1,18,-6.11,2.116,
9FQD_A1IEX,C,9FQD,1,19,-6.003,2.509,
9FQD_A1IEX,C,9FQD,1,20,-5.977,1.864,
9FQD_A1IEX,C,9FQD,2,1,-7.982,1.942,True
9FQD_A1IEX,C,9FQD,2,2,-7.514,0.545,
9FQD_A1IEX,C,9FQD,2,3,-7.261,0.891,
9FQD_A1IEX,C,9FQD,2,4,-7.118,2.595,
9FQD_A1IEX,C,9FQD,2,5,-6.75,1.614,
9FQD_A1IEX,C,9FQD,2,6,-6.721,1.632,
9FQD_A1IEX,C,9FQD,2,7,-6.703,1.555,
9FQD_A1IEX,C,9FQD,2,8,-6.674,1.892,
9FQD_A1IEX,C,9FQD,2,9,-6.485,2.752,
9FQD_A1IEX,C,9FQD,2,10,-6.338,2.578,
9FQD_A1IEX,C,9FQD,2,11,-6.3,1.571,
9FQD_A1IEX,C,9FQD,2,12,-6.243,2.732,
9FQD_A1IEX,C,9FQD,2,13,-6.238,2.285,
9FQD_A1IEX,C,9FQD,2,14,-6.141,1.395,
9FQD_A1IEX,C,9FQD,2,15,-6.123,1.473,
9FQD_A1IEX,C,9FQD,2,16,-6.119,1.793,
9FQD_A1IEX,C,9FQD,2,17,-6.071,1.951,
9FQD_A1IEX,C,9FQD,2,18,-5.922,1.019,
9FQD_A1IEX,C,9FQD,2,19,-5.905,1.818,
9FQD_A1IEX,C,9FQD,2,20,-5.817,2.838,
9FQE_A1IEU,C,9FQE,1,1,-8.484,1.971,True
9FQE_A1IEU,C,9FQE,1,2,-8.134,2.262,
9FQE_A1IEU,C,9FQE,1,3,-8.08,2.926,
9FQE_A1IEU,C,9FQE,1,4,-8.061,2.645,
9FQE_A1IEU,C,9FQE,1,5,-7.847,2.244,
9FQE_A1IEU,C,9FQE,1,6,-7.833,1.369,
9FQE_A1IEU,C,9FQE,1,7,-7.78,2.852,
9FQE_A1IEU,C,9FQE,1,8,-7.666,2.537,
9FQE_A1IEU,C,9FQE,1,9,-7.554,3.081,
9FQE_A1IEU,C,9FQE,1,10,-7.536,2.581,
9FQE_A1IEU,C,9FQE,1,11,-7.471,3.122,
9FQE_A1IEU,C,9FQE,1,12,-7.467,1.502,
9FQE_A1IEU,C,9FQE,1,13,-7.432,2.788,
9FQE_A1IEU,C,9FQE,1,14,-7.392,2.22,
9FQE_A1IEU,C,9FQE,1,15,-7.341,2.69,
9FQE_A1IEU,C,9FQE,1,16,-7.298,0.612,
9FQE_A1IEU,C,9FQE,1,17,-7.212,2.65,
9FQE_A1IEU,C,9FQE,1,18,-7.188,2.009,
9FQE_A1IEU,C,9FQE,1,19,-7.188,2.772,
9FQE_A1IEU,C,9FQE,1,20,-7.137,2.821,
9FQE_A1IEU,C,9FQE,2,1,-8.505,1.958,True
9FQE_A1IEU,C,9FQE,2,2,-8.145,2.481,
9FQE_A1IEU,C,9FQE,2,3,-8.144,2.619,
9FQE_A1IEU,C,9FQE,2,4,-8.085,2.643,
9FQE_A1IEU,C,9FQE,2,5,-7.785,2.826,
9FQE_A1IEU,C,9FQE,2,6,-7.619,2.0,
9FQE_A1IEU,C,9FQE,2,7,-7.607,2.595,
9FQE_A1IEU,C,9FQE,2,8,-7.588,2.985,
9FQE_A1IEU,C,9FQE,2,9,-7.539,2.757,
9FQE_A1IEU,C,9FQE,2,10,-7.507,2.488,
9FQE_A1IEU,C,9FQE,2,11,-7.495,3.206,
9FQE_A1IEU,C,9FQE,2,12,-7.447,2.683,
9FQE_A1IEU,C,9FQE,2,13,-7.248,1.878,
9FQE_A1IEU,C,9FQE,2,14,-7.237,0.903,
9FQE_A1IEU,C,9FQE,2,15,-7.126,2.611,
9FQE_A1IEU,C,9FQE,2,16,-7.056,2.627,
9FQE_A1IEU,C,9FQE,2,17,-7.008,2.58,
9FQE_A1IEU,C,9FQE,2,18,-6.991,2.04,
9FQE_A1IEU,C,9FQE,2,19,-6.966,2.967,
9FQE_A1IEU,C,9FQE,2,20,-6.929,2.679,
9FQX_A1IJJ,C,9FQX,1,1,-7.957,2.193,True
9FQX_A1IJJ,C,9FQX,1,2,-7.92,1.469,
9FQX_A1IJJ,C,9FQX,1,3,-7.887,2.77,
9FQX_A1IJJ,C,9FQX,1,4,-7.857,3.026,
9FQX_A1IJJ,C,9FQX,1,5,-7.727,1.611,
9FQX_A1IJJ,C,9FQX,1,6,-7.721,3.027,
9FQX_A1IJJ,C,9FQX,1,7,-7.676,2.171,
9FQX_A1IJJ,C,9FQX,1,8,-7.662,2.85,
9FQX_A1IJJ,C,9FQX,1,9,-7.63,1.183,
9FQX_A1IJJ,C,9FQX,1,10,-7.561,1.943,
9FQX_A1IJJ,C,9FQX,1,11,-7.532,2.045,
9FQX_A1IJJ,C,9FQX,1,12,-7.51,2.466,
9FQX_A1IJJ,C,9FQX,1,13,-7.346,2.325,
9FQX_A1IJJ,C,9FQX,1,14,-7.258,2.28,
9FQX_A1IJJ,C,9FQX,1,15,-7.233,1.69,
9FQX_A1IJJ,C,9FQX,1,16,-7.203,3.345,
9FQX_A1IJJ,C,9FQX,1,17,-7.147,2.798,
9FQX_A1IJJ,C,9FQX,1,18,-7.141,2.809,
9FQX_A1IJJ,C,9FQX,1,19,-7.105,1.178,
9FQX_A1IJJ,C,9FQX,1,20,-7.089,1.417,
9FQX_A1IJJ,C,9FQX,2,1,-7.931,2.072,True
9FQX_A1IJJ,C,9FQX,2,2,-7.882,1.484,
9FQX_A1IJJ,C,9FQX,2,3,-7.845,2.755,
9FQX_A1IJJ,C,9FQX,2,4,-7.776,2.953,
9FQX_A1IJJ,C,9FQX,2,5,-7.744,1.108,
9FQX_A1IJJ,C,9FQX,2,6,-7.735,2.205,
9FQX_A1IJJ,C,9FQX,2,7,-7.716,3.03,
9FQX_A1IJJ,C,9FQX,2,8,-7.639,2.837,
9FQX_A1IJJ,C,9FQX,2,9,-7.622,1.818,
9FQX_A1IJJ,C,9FQX,2,10,-7.584,2.831,
9FQX_A1IJJ,C,9FQX,2,11,-7.561,1.864,
9FQX_A1IJJ,C,9FQX,2,12,-7.515,3.058,
9FQX_A1IJJ,C,9FQX,2,13,-7.336,1.39,
9FQX_A1IJJ,C,9FQX,2,14,-7.302,2.637,
9FQX_A1IJJ,C,9FQX,2,15,-7.256,1.84,
9FQX_A1IJJ,C,9FQX,2,16,-7.232,2.15,
9FQX_A1IJJ,C,9FQX,2,17,-7.23,1.508,
9FQX_A1IJJ,C,9FQX,2,18,-7.212,2.48,
9FQX_A1IJJ,C,9FQX,2,19,-7.182,2.014,
9FQX_A1IJJ,C,9FQX,2,20,-7.027,1.302,
9FQY_A1IFN,C,9FQY,1,1,-8.111,2.184,True
9FQY_A1IFN,C,9FQY,1,2,-8.106,1.25,
9FQY_A1IFN,C,9FQY,1,3,-8.055,1.589,
9FQY_A1IFN,C,9FQY,1,4,-7.933,0.585,
9FQY_A1IFN,C,9FQY,1,5,-7.831,2.511,
9FQY_A1IFN,C,9FQY,1,6,-7.758,2.462,
9FQY_A1IFN,C,9FQY,1,7,-7.696,1.433,
9FQY_A1IFN,C,9FQY,1,8,-7.303,2.033,
9FQY_A1IFN,C,9FQY,1,9,-7.301,2.188,
9FQY_A1IFN,C,9FQY,1,10,-7.211,2.057,
9FQY_A1IFN,C,9FQY,1,11,-7.201,1.902,
9FQY_A1IFN,C,9FQY,1,12,-7.151,1.605,
9FQY_A1IFN,C,9FQY,1,13,-7.1,2.61,
9FQY_A1IFN,C,9FQY,1,14,-6.988,1.564,
9FQY_A1IFN,C,9FQY,1,15,-6.95,2.869,
9FQY_A1IFN,C,9FQY,1,16,-6.814,2.922,
9FQY_A1IFN,C,9FQY,1,17,-6.786,2.255,
9FQY_A1IFN,C,9FQY,1,18,-6.769,1.599,
9FQY_A1IFN,C,9FQY,1,19,-6.761,2.833,
9FQY_A1IFN,C,9FQY,2,1,-8.268,2.028,True
9FQY_A1IFN,C,9FQY,2,2,-8.097,1.23,
9FQY_A1IFN,C,9FQY,2,3,-8.084,1.322,
9FQY_A1IFN,C,9FQY,2,4,-8.049,1.796,
9FQY_A1IFN,C,9FQY,2,5,-7.999,1.756,
9FQY_A1IFN,C,9FQY,2,6,-7.991,2.153,
9FQY_A1IFN,C,9FQY,2,7,-7.757,0.694,
9FQY_A1IFN,C,9FQY,2,8,-7.662,1.991,
9FQY_A1IFN,C,9FQY,2,9,-7.439,2.026,
9FQY_A1IFN,C,9FQY,2,10,-7.317,2.641,
9FQY_A1IFN,C,9FQY,2,11,-7.303,1.965,
9FQY_A1IFN,C,9FQY,2,12,-7.26,2.509,
9FQY_A1IFN,C,9FQY,2,13,-7.237,1.567,
9FQY_A1IFN,C,9FQY,2,14,-7.223,1.942,
9FQY_A1IFN,C,9FQY,2,15,-7.2,2.497,
9FQY_A1IFN,C,9FQY,2,16,-7.182,1.743,
9FQY_A1IFN,C,9FQY,2,17,-7.173,2.509,
9FQY_A1IFN,C,9FQY,2,18,-7.089,1.555,
9FQY_A1IFN,C,9FQY,2,19,-6.967,1.624,
9FQY_A1IFN,C,9FQY,2,20,-6.678,2.116,
9FRY_A1IFU,C,9FRY,1,1,-8.36,0.934,True
9FRY_A1IFU,C,9FRY,1,2,-8.275,1.459,
9FRY_A1IFU,C,9FRY,1,3,-8.066,1.162,
9FRY_A1IFU,C,9FRY,1,4,-7.882,0.993,
9FRY_A1IFU,C,9FRY,1,5,-7.793,0.426,
9FRY_A1IFU,C,9FRY,1,6,-7.686,1.306,
9FRY_A1IFU,C,9FRY,1,7,-7.634,0.511,
9FRY_A1IFU,C,9FRY,1,8,-7.351,1.366,
9FRY_A1IFU,C,9FRY,1,9,-7.334,1.187,
9FRY_A1IFU,C,9FRY,1,10,-7.286,1.088,
9FRY_A1IFU,C,9FRY,1,11,-7.105,1.187,
9FRY_A1IFU,C,9FRY,1,12,-6.513,0.989,
9FRY_A1IFU,C,9FRY,1,13,-6.479,0.905,
9FRY_A1IFU,C,9FRY,1,14,-6.356,0.992,
9FRY_A1IFU,C,9FRY,1,15,-6.332,1.318,
9FRY_A1IFU,C,9FRY,1,16,-6.284,1.069,
9FRY_A1IFU,C,9FRY,1,17,-6.277,1.125,
9FRY_A1IFU,C,9FRY,1,18,-6.207,1.121,
9FRY_A1IFU,C,9FRY,1,19,-6.184,1.371,
9FRY_A1IFU,C,9FRY,1,20,-6.155,1.095,
9FRY_A1IFU,C,9FRY,2,1,-8.363,0.933,True
9FRY_A1IFU,C,9FRY,2,2,-8.282,1.456,
9FRY_A1IFU,C,9FRY,2,3,-8.065,1.16,
9FRY_A1IFU,C,9FRY,2,4,-7.837,0.395,
9FRY_A1IFU,C,9FRY,2,5,-7.782,1.256,
9FRY_A1IFU,C,9FRY,2,6,-7.439,1.128,
9FRY_A1IFU,C,9FRY,2,7,-7.317,1.219,
9FRY_A1IFU,C,9FRY,2,8,-7.264,1.346,
9FRY_A1IFU,C,9FRY,2,9,-7.217,1.154,
9FRY_A1IFU,C,9FRY,2,10,-6.774,1.094,
9FRY_A1IFU,C,9FRY,2,11,-6.566,0.928,
9FRY_A1IFU,C,9FRY,2,12,-6.513,0.837,
9FRY_A1IFU,C,9FRY,2,13,-6.499,0.939,
9FRY_A1IFU,C,9FRY,2,14,-6.488,1.282,
9FRY_A1IFU,C,9FRY,2,15,-6.385,0.988,
9FRY_A1IFU,C,9FRY,2,16,-6.232,0.899,
9FRY_A1IFU,C,9FRY,2,17,-6.14,0.953,
9FRY_A1IFU,C,9FRY,2,18,-6.096,0.764,
9FRY_A1IFU,C,9FRY,2,19,-6.069,1.18,
9FRY_A1IFU,C,9FRY,2,20,-6.067,1.084,
9FRZ_A1IFZ,C,9FRZ,1,1,-9.016,1.997,True
9FRZ_A1IFZ,C,9FRZ,1,2,-8.913,1.977,
9FRZ_A1IFZ,C,9FRZ,1,3,-8.734,1.124,
9FRZ_A1IFZ,C,9FRZ,1,4,-8.286,2.825,
9FRZ_A1IFZ,C,9FRZ,1,5,-8.229,2.55,
9FRZ_A1IFZ,C,9FRZ,1,6,-8.167,1.511,
9FRZ_A1IFZ,C,9FRZ,1,7,-8.135,2.517,
9FRZ_A1IFZ,C,9FRZ,1,8,-7.922,2.28,
9FRZ_A1IFZ,C,9FRZ,1,9,-7.762,2.685,
9FRZ_A1IFZ,C,9FRZ,1,10,-7.713,2.417,
9FRZ_A1IFZ,C,9FRZ,1,11,-7.712,1.681,
9FRZ_A1IFZ,C,9FRZ,1,12,-7.706,2.108,
9FRZ_A1IFZ,C,9FRZ,1,13,-7.614,2.119,
9FRZ_A1IFZ,C,9FRZ,1,14,-7.579,2.243,
9FRZ_A1IFZ,C,9FRZ,1,15,-7.386,2.706,
9FRZ_A1IFZ,C,9FRZ,1,16,-7.383,1.996,
9FRZ_A1IFZ,C,9FRZ,1,17,-7.379,1.321,
9FRZ_A1IFZ,C,9FRZ,1,18,-7.363,2.054,
9FRZ_A1IFZ,C,9FRZ,1,19,-7.323,2.722,
9FRZ_A1IFZ,C,9FRZ,2,1,-9.136,1.971,True
9FRZ_A1IFZ,C,9FRZ,2,2,-9.106,1.995,
9FRZ_A1IFZ,C,9FRZ,2,3,-9.029,1.141,
9FRZ_A1IFZ,C,9FRZ,2,4,-8.47,2.811,
9FRZ_A1IFZ,C,9FRZ,2,5,-8.285,1.539,
9FRZ_A1IFZ,C,9FRZ,2,6,-8.261,2.141,
9FRZ_A1IFZ,C,9FRZ,2,7,-8.213,2.221,
9FRZ_A1IFZ,C,9FRZ,2,8,-8.148,1.37,
